"","acra","numa","acrb","numb","year","expab","impab","Population","source_trade","source_pop","source_gdp","GDP","tradeop","ln.tradeop","GDPpC","ln.GDPpC","PolitySC2"
"2738","LIT",375,"FIN",390,1958,NA,NA,2705875,0,"5",4,NA,NA,NA,NA,NA,-7
"2739","LIT",375,"FIN",390,1959,NA,NA,2736748,0,"5",4,NA,NA,NA,NA,NA,-7
"2740","LIT",375,"FIN",390,1960,NA,NA,2770737,0,"5",4,NA,NA,NA,NA,NA,-7
"2741","LIT",375,"FIN",390,1961,NA,NA,2807763,0,"5",4,NA,NA,NA,NA,NA,-7
"2742","LIT",375,"FIN",390,1962,NA,NA,2847221,0,"5",4,NA,NA,NA,NA,NA,-7
"2743","LIT",375,"FIN",390,1963,NA,NA,2887887,0,"5",4,NA,NA,NA,NA,NA,-7
"2744","LIT",375,"FIN",390,1964,NA,NA,2928182,0,"5",4,NA,NA,NA,NA,NA,-7
"2745","LIT",375,"FIN",390,1965,NA,NA,2966947,0,"5",4,NA,NA,NA,NA,NA,-7
"2746","LIT",375,"FIN",390,1966,NA,NA,3003571,0,"5",4,NA,NA,NA,NA,NA,-7
"2747","LIT",835,"FIN",710,1967,NA,NA,3044400,0,"2",4,NA,NA,NA,NA,NA,-7
"2748","LIT",835,"FIN",710,1968,NA,NA,3078850,0,"2",4,NA,NA,NA,NA,NA,-7
"2749","LIT",835,"FIN",710,1969,NA,NA,3107321,0,"2",4,NA,NA,NA,NA,NA,-7
"2750","LIT",835,"FIN",710,1970,NA,NA,3139689,0,"2",4,NA,NA,NA,NA,NA,-7
"2751","LIT",835,"FIN",710,1971,NA,NA,3179041,0,"2",4,NA,NA,NA,NA,NA,-7
"2752","LIT",835,"FIN",710,1972,NA,NA,3213622,0,"2",4,NA,NA,NA,NA,NA,-7
"2753","LIT",835,"FIN",710,1973,NA,NA,3244438,0,"2",4,NA,NA,NA,NA,NA,-7
"2754","LIT",835,"FIN",710,1974,NA,NA,3273894,0,"2",4,NA,NA,NA,NA,NA,-7
"2755","LIT",835,"FIN",710,1975,NA,NA,3301652,0,"2",4,NA,NA,NA,NA,NA,-7
"2756","LIT",835,"FIN",710,1976,NA,NA,3328664,0,"2",4,NA,NA,NA,NA,NA,-7
"2757","LIT",835,"FIN",710,1977,NA,NA,3355036,0,"2",4,NA,NA,NA,NA,NA,-7
"2758","LIT",835,"FIN",710,1978,NA,NA,3379514,0,"2",4,NA,NA,NA,NA,NA,-7
"2759","LIT",835,"FIN",710,1979,NA,NA,3397842,0,"2",4,NA,NA,NA,NA,NA,-7
"2760","LIT",835,"FIN",710,1980,NA,NA,3413202,0,"2",4,NA,NA,NA,NA,NA,-7
"2761","LIT",835,"FIN",710,1981,NA,NA,3432947,0,"2",4,NA,NA,NA,NA,NA,-7
"2762","LIT",835,"FIN",710,1982,NA,NA,3457179,0,"2",4,NA,NA,NA,NA,NA,-7
"2763","LIT",835,"FIN",710,1983,NA,NA,3485192,0,"2",4,NA,NA,NA,NA,NA,-7
"2764","LIT",835,"FIN",710,1984,NA,NA,3514205,0,"2",4,NA,NA,NA,NA,NA,-7
"2765","LIT",835,"FIN",710,1985,NA,NA,3544543,0,"2",4,NA,NA,NA,NA,NA,-7
"2766","LIT",835,"FIN",710,1986,NA,NA,3578914,0,"2",4,NA,NA,NA,NA,NA,-7
"2767","LIT",835,"FIN",710,1987,NA,NA,3616367,0,"2",4,NA,NA,NA,NA,NA,-7
"2768","LIT",835,"FIN",710,1988,NA,NA,3655049,0,"2",4,NA,NA,NA,NA,NA,-6
"2769","LIT",835,"FIN",710,1989,NA,NA,3684255,0,"2",4,NA,NA,NA,NA,NA,-4
"2770","LIT",835,"FIN",710,1990,NA,NA,3697838,0,"2",4,46656.613372093,NA,NA,12.6172680826183,2.53506635845058,0
"2771","LIT",368,"FIN",375,1991,9.372,29.386,3704134,1,"2",4,42588.7612403101,910.052297161339,6.81350206726766,11.4976297402605,2.44214090458315,10
"2772","LIT",368,"FIN",375,1992,9.6,30.1,3700114,1,"2",4,35753.7283914729,1110.37370887083,7.01245191230259,9.66287211460859,2.26829092438635,10
"2773","LIT",368,"FIN",375,1993,12.4,39.5,3682613,1,"2",4,29961.6699612403,1732.21319329463,7.45715517236409,8.13598115284998,2.09629634223054,10
"2774","LIT",368,"FIN",375,1994,19.5,68.6,3657144,1,"2",4,27998.8398255814,3146.55894847138,8.05406473740818,7.65593037232917,2.03548055958594,10
"2775","LIT",368,"FIN",375,1995,29.1,120.8,3629102,1,"2",4,28804.8256782946,5203.98913967234,8.55718075271099,7.93717720755564,2.07155769662725,10
"2776","LIT",368,"FIN",375,1996,31.7,163.9,3601613,1,"2",4,30871.2697674419,6335.98816872405,8.75400106618255,8.57151219951779,2.1484441697296,10
"2777","LIT",368,"FIN",375,1997,29,158,3575137,1,"2",4,33924.4072674419,5512.25548395856,8.61472916211981,9.48898105651388,2.25013123662688,10
"2778","LIT",368,"FIN",375,1998,31,184,3549331,1,"2",4,36392.0065891473,5907.89077467678,8.68404415578179,10.2532016848097,2.32759001630398,10
"2779","LIT",368,"FIN",375,1999,31,150,3524238,1,"2",4,37126.6427325581,4875.20515398696,8.49191746541561,10.5346581963415,2.35467060214904,10
"2780","LIT",368,"FIN",375,2000,49,139,3499536,1,"2",4,39472.6486434109,4762.79161548949,8.46858924915922,11.2793949379034,2.42297760437444,10
"2781","LIT",835,"FIN",710,2001,63.78,145.58,3470818,1,"2",4,42235.2569767442,4956.9960025407,8.50855519159311,12.1686752162586,2.49886504456293,10
"2782","LIT",835,"FIN",710,2002,64.32,174.36,3443067,1,"2",4,45062.8937015504,5296.59727537178,8.5748198698401,13.0880095280023,2.57169650785541,10
"2783","LIT",835,"FIN",710,2003,109.72,240.57,3415213,1,"2",4,48580.9335271318,7210.4419278886,8.88328552214383,14.224861971166,2.65499127670809,10
"2784","LIT",835,"FIN",710,2004,81.09,415.66,3377075,1,"2",4,50281.075872093,9879.4624296356,9.19821337930573,14.8889426121993,2.70061883089023,10
"2785","LIT",390,"FIN",366,2005,117.12,474.97,3322528,1,"2",4,52409.2326550388,11297.4369210322,9.33233115782503,15.7739024787869,2.75835683255444,10
"2786","LIT",390,"FIN",366,2006,122.3,564.35,3269909,1,"2",4,56226.4187015504,12212.2307601474,9.41019324985601,17.19510197426,2.84462457432666,10
"2787","LIT",390,"FIN",366,2007,229.18,684.57,3231294,1,"2",4,63142.964244186,14471.1293005877,9.57991086085029,19.541076808296,2.97251875299267,10
"2788","LIT",390,"FIN",366,2008,324.07,652.89,3198231,1,"2",4,66015.8293604651,14798.8748981024,9.60230643646402,20.6413574755748,3.02729670761611,10
"2789","LIT",390,"FIN",366,2009,270.93,342.77,3162916,1,"2",4,58053.0220930233,10571.3704105984,9.26590472141571,18.3542724792638,2.90986238005669,10
"2790","LIT",390,"FIN",366,2010,289.12,418.89,3097282,1,"2",4,61683.8398255814,11478.0467947843,9.34819151557098,19.9154742208108,2.99149702859267,10
"2791","LIT",390,"FIN",366,2011,374.64,660.95,3028115,1,"2",4,66918.1277131783,15475.4778023483,9.64701197283371,22.0989386840256,3.09552958402329,10
"2792","LIT",390,"FIN",366,2012,348.66,602.53,2987773,1,"2",4,72362.0700581395,13144.8699468625,9.48378684338073,24.2194002215495,3.18715397405075,10
"2793","LIT",390,"FIN",366,2013,440.63,672.96,2957689,1,"2",4,76767.3737403101,14506.0322600988,9.58231985983505,25.9551878984944,3.25637150864788,10
"2794","LIT",390,"FIN",366,2014,426.78,714.16,2932367,1,"2",4,79724.5488372093,14311.0248554646,9.56878548811773,27.1877799870239,3.30276760716917,10
"2795","LIT",390,"FIN",366,2015,394,642,2910199,1,"2",4,82899.3937015504,12497.0757172211,9.43324995329924,28.4858161594964,3.34940628477734,10
"2796","LIT",375,"GFR",390,1951,NA,NA,2569877,0,"5",4,NA,NA,NA,NA,NA,-7
"2797","LIT",375,"GFR",390,1952,NA,NA,2578522,0,"5",4,NA,NA,NA,NA,NA,-7
"2798","LIT",375,"GFR",390,1953,NA,NA,2591999,0,"5",4,NA,NA,NA,NA,NA,-7
"2799","LIT",375,"GFR",390,1954,NA,NA,2609264,0,"5",4,NA,NA,NA,NA,NA,-7
"2800","LIT",375,"GFR",390,1955,NA,NA,2629571,0,"5",4,NA,NA,NA,NA,NA,-7
"2801","LIT",375,"GFR",390,1956,NA,NA,2652489,0,"5",4,NA,NA,NA,NA,NA,-7
"2802","LIT",375,"GFR",390,1957,NA,NA,2677885,0,"5",4,NA,NA,NA,NA,NA,-7
"2803","LIT",375,"GFR",390,1958,NA,NA,2705875,0,"5",4,NA,NA,NA,NA,NA,-7
"2804","LIT",375,"GFR",390,1959,NA,NA,2736748,0,"5",4,NA,NA,NA,NA,NA,-7
"2805","LIT",375,"GFR",390,1960,NA,NA,2770737,0,"5",4,NA,NA,NA,NA,NA,-7
"2806","LIT",375,"GFR",390,1961,NA,NA,2807763,0,"5",4,NA,NA,NA,NA,NA,-7
"2807","LIT",375,"GFR",390,1962,NA,NA,2847221,0,"5",4,NA,NA,NA,NA,NA,-7
"2808","LIT",375,"GFR",390,1963,NA,NA,2887887,0,"5",4,NA,NA,NA,NA,NA,-7
"2809","LIT",375,"GFR",390,1964,NA,NA,2928182,0,"5",4,NA,NA,NA,NA,NA,-7
"2810","LIT",375,"GFR",390,1965,NA,NA,2966947,0,"5",4,NA,NA,NA,NA,NA,-7
"2811","LIT",375,"GFR",390,1966,NA,NA,3003571,0,"5",4,NA,NA,NA,NA,NA,-7
"2812","LIT",835,"GFR",710,1967,NA,NA,3044400,0,"2",4,NA,NA,NA,NA,NA,-7
"2813","LIT",835,"GFR",710,1968,NA,NA,3078850,0,"2",4,NA,NA,NA,NA,NA,-7
"2814","LIT",835,"GFR",710,1969,NA,NA,3107321,0,"2",4,NA,NA,NA,NA,NA,-7
"2815","LIT",835,"GFR",710,1970,NA,NA,3139689,0,"2",4,NA,NA,NA,NA,NA,-7
"2816","LIT",835,"GFR",710,1971,NA,NA,3179041,0,"2",4,NA,NA,NA,NA,NA,-7
"2817","LIT",835,"GFR",710,1972,NA,NA,3213622,0,"2",4,NA,NA,NA,NA,NA,-7
"2818","LIT",835,"GFR",710,1973,NA,NA,3244438,0,"2",4,NA,NA,NA,NA,NA,-7
"2819","LIT",835,"GFR",710,1974,NA,NA,3273894,0,"2",4,NA,NA,NA,NA,NA,-7
"2820","LIT",835,"GFR",710,1975,NA,NA,3301652,0,"2",4,NA,NA,NA,NA,NA,-7
"2821","LIT",835,"GFR",710,1976,NA,NA,3328664,0,"2",4,NA,NA,NA,NA,NA,-7
"2822","LIT",835,"GFR",710,1977,NA,NA,3355036,0,"2",4,NA,NA,NA,NA,NA,-7
"2823","LIT",835,"GFR",710,1978,NA,NA,3379514,0,"2",4,NA,NA,NA,NA,NA,-7
"2824","LIT",835,"GFR",710,1979,NA,NA,3397842,0,"2",4,NA,NA,NA,NA,NA,-7
"2825","LIT",835,"GFR",710,1980,NA,NA,3413202,0,"2",4,NA,NA,NA,NA,NA,-7
"2826","LIT",835,"GFR",710,1981,NA,NA,3432947,0,"2",4,NA,NA,NA,NA,NA,-7
"2827","LIT",835,"GFR",710,1982,NA,NA,3457179,0,"2",4,NA,NA,NA,NA,NA,-7
"2828","LIT",835,"GFR",710,1983,NA,NA,3485192,0,"2",4,NA,NA,NA,NA,NA,-7
"2829","LIT",835,"GFR",710,1984,NA,NA,3514205,0,"2",4,NA,NA,NA,NA,NA,-7
"2830","LIT",835,"GFR",710,1985,NA,NA,3544543,0,"2",4,NA,NA,NA,NA,NA,-7
"2831","LIT",835,"GFR",710,1986,NA,NA,3578914,0,"2",4,NA,NA,NA,NA,NA,-7
"2832","LIT",835,"GFR",710,1987,NA,NA,3616367,0,"2",4,NA,NA,NA,NA,NA,-7
"2833","LIT",835,"GFR",710,1988,NA,NA,3655049,0,"2",4,NA,NA,NA,NA,NA,-6
"2834","LIT",835,"GFR",710,1989,NA,NA,3684255,0,"2",4,NA,NA,NA,NA,NA,-4
"2835","LIT",835,"GFR",710,1990,NA,NA,3697838,0,"2",4,46656.613372093,NA,NA,12.6172680826183,2.53506635845058,0
"2836","LIT",368,"GFR",260,1991,186.076,179.73,3704134,1,"2",4,42588.7612403101,8589.26132967132,9.05826801939153,11.4976297402605,2.44214090458315,10
"2837","LIT",368,"GFR",260,1992,190.6,184.1,3700114,1,"2",4,35753.7283914729,10480.0259121889,9.25722643040909,9.66287211460859,2.26829092438635,10
"2838","LIT",368,"GFR",260,1993,175.7,332.9,3682613,1,"2",4,29961.6699612403,16975.0217747524,9.73949823518027,8.13598115284998,2.09629634223054,10
"2839","LIT",368,"GFR",260,1994,232.4,323.7,3657144,1,"2",4,27998.8398255814,19861.5372445509,9.89654033865956,7.65593037232917,2.03548055958594,10
"2840","LIT",368,"GFR",260,1995,389.5,522.4,3629102,1,"2",4,28804.8256782946,31657.8899030501,10.3627426825421,7.93717720755564,2.07155769662725,10
"2841","LIT",368,"GFR",260,1996,427.6,690.9,3601613,1,"2",4,30871.2697674419,36231.097989355,10.497673089512,8.57151219951779,2.1484441697296,10
"2842","LIT",368,"GFR",260,1997,439,984,3575137,1,"2",4,33924.4072674419,41946.2008217809,10.6441431433551,9.48898105651388,2.25013123662688,10
"2843","LIT",368,"GFR",260,1998,487,1053,3549331,1,"2",4,36392.0065891473,42316.9850837314,10.6529438230618,10.2532016848097,2.32759001630398,10
"2844","LIT",368,"GFR",260,1999,482,799,3524238,1,"2",4,37126.6427325581,34503.5237693773,10.4488167360465,10.5346581963415,2.35467060214904,10
"2845","LIT",368,"GFR",260,2000,546,821,3499536,1,"2",4,39472.6486434109,34631.5752041178,10.4525211230532,11.2793949379034,2.42297760437444,10
"2846","LIT",835,"GFR",710,2001,575.78,1094.48,3470818,1,"2",4,42235.2569767442,39546.580737503,10.5852345152866,12.1686752162586,2.49886504456293,10
"2847","LIT",835,"GFR",710,2002,567.73,1308.8,3443067,1,"2",4,45062.8937015504,41642.4655821745,10.6368757328437,13.0880095280023,2.57169650785541,10
"2848","LIT",835,"GFR",710,2003,709.49,1583.34,3415213,1,"2",4,48580.9335271318,47196.0877145246,10.7620662807342,14.224861971166,2.65499127670809,10
"2849","LIT",835,"GFR",710,2004,952.59,2073.27,3377075,1,"2",4,50281.075872093,60178.9032457719,11.0050771254545,14.8889426121993,2.70061883089023,10
"2850","LIT",390,"GFR",366,2005,1105.36,2344.17,3322528,1,"2",4,52409.2326550388,65819.1281430325,11.0946657763299,15.7739024787869,2.75835683255444,10
"2851","LIT",390,"GFR",366,2006,1219.88,2888.04,3269909,1,"2",4,56226.4187015504,73060.3174604597,11.1990406455419,17.19510197426,2.84462457432666,10
"2852","LIT",390,"GFR",366,2007,1798.44,3664.26,3231294,1,"2",4,63142.964244186,86513.2016747691,11.3680523017922,19.541076808296,2.97251875299267,10
"2853","LIT",390,"GFR",366,2008,1699.49,3699.71,3198231,1,"2",4,66015.8293604651,81786.4450436401,11.3118668003467,20.6413574755748,3.02729670761611,10
"2854","LIT",390,"GFR",366,2009,1597.65,457.62,3162916,1,"2",4,58053.0220930233,35403.3248554514,10.4745610171818,18.3542724792638,2.90986238005669,10
"2855","LIT",390,"GFR",366,2010,2052.05,605.2,3097282,1,"2",4,61683.8398255814,43078.543870059,10.6707803300969,19.9154742208108,2.99149702859267,10
"2856","LIT",390,"GFR",366,2011,2611.58,3174.81,3028115,1,"2",4,66918.1277131783,86469.693605317,11.3675492685842,22.0989386840256,3.09552958402329,10
"2857","LIT",390,"GFR",366,2012,2297.51,3257.89,2987773,1,"2",4,72362.0700581395,76772.2647450038,11.2485987177776,24.2194002215495,3.18715397405075,10
"2858","LIT",390,"GFR",366,2013,2337.42,3654.9,2957689,1,"2",4,76767.3737403101,78058.160752912,11.2652094784907,25.9551878984944,3.25637150864788,10
"2859","LIT",390,"GFR",366,2014,2348.43,3841.75,2932367,1,"2",4,79724.5488372093,77644.591161498,11.2598971695055,27.1877799870239,3.30276760716917,10
"2860","LIT",390,"GFR",366,2015,1992,3238,2910199,1,"2",4,82899.3937015504,63088.5193060488,11.0522940875388,28.4858161594964,3.34940628477734,10
"2861","LIT",375,"LAT",390,1951,NA,NA,2569877,0,"5",4,NA,NA,NA,NA,NA,-7
"2862","LIT",375,"LAT",390,1952,NA,NA,2578522,0,"5",4,NA,NA,NA,NA,NA,-7
"2863","LIT",375,"LAT",390,1953,NA,NA,2591999,0,"5",4,NA,NA,NA,NA,NA,-7
"2864","LIT",375,"LAT",390,1954,NA,NA,2609264,0,"5",4,NA,NA,NA,NA,NA,-7
"2865","LIT",375,"LAT",390,1955,NA,NA,2629571,0,"5",4,NA,NA,NA,NA,NA,-7
"2866","LIT",375,"LAT",390,1956,NA,NA,2652489,0,"5",4,NA,NA,NA,NA,NA,-7
"2867","LIT",375,"LAT",390,1957,NA,NA,2677885,0,"5",4,NA,NA,NA,NA,NA,-7
"2868","LIT",375,"LAT",390,1958,NA,NA,2705875,0,"5",4,NA,NA,NA,NA,NA,-7
"2869","LIT",375,"LAT",390,1959,NA,NA,2736748,0,"5",4,NA,NA,NA,NA,NA,-7
"2870","LIT",375,"LAT",390,1960,NA,NA,2770737,0,"5",4,NA,NA,NA,NA,NA,-7
"2871","LIT",375,"LAT",390,1961,NA,NA,2807763,0,"5",4,NA,NA,NA,NA,NA,-7
"2872","LIT",375,"LAT",390,1962,NA,NA,2847221,0,"5",4,NA,NA,NA,NA,NA,-7
"2873","LIT",375,"LAT",390,1963,NA,NA,2887887,0,"5",4,NA,NA,NA,NA,NA,-7
"2874","LIT",375,"LAT",390,1964,NA,NA,2928182,0,"5",4,NA,NA,NA,NA,NA,-7
"2875","LIT",375,"LAT",390,1965,NA,NA,2966947,0,"5",4,NA,NA,NA,NA,NA,-7
"2876","LIT",375,"LAT",390,1966,NA,NA,3003571,0,"5",4,NA,NA,NA,NA,NA,-7
"2877","LIT",835,"LAT",710,1967,NA,NA,3044400,0,"2",4,NA,NA,NA,NA,NA,-7
"2878","LIT",835,"LAT",710,1968,NA,NA,3078850,0,"2",4,NA,NA,NA,NA,NA,-7
"2879","LIT",835,"LAT",710,1969,NA,NA,3107321,0,"2",4,NA,NA,NA,NA,NA,-7
"2880","LIT",835,"LAT",710,1970,NA,NA,3139689,0,"2",4,NA,NA,NA,NA,NA,-7
"2881","LIT",835,"LAT",710,1971,NA,NA,3179041,0,"2",4,NA,NA,NA,NA,NA,-7
"2882","LIT",835,"LAT",710,1972,NA,NA,3213622,0,"2",4,NA,NA,NA,NA,NA,-7
"2883","LIT",835,"LAT",710,1973,NA,NA,3244438,0,"2",4,NA,NA,NA,NA,NA,-7
"2884","LIT",835,"LAT",710,1974,NA,NA,3273894,0,"2",4,NA,NA,NA,NA,NA,-7
"2885","LIT",835,"LAT",710,1975,NA,NA,3301652,0,"2",4,NA,NA,NA,NA,NA,-7
"2886","LIT",835,"LAT",710,1976,NA,NA,3328664,0,"2",4,NA,NA,NA,NA,NA,-7
"2887","LIT",835,"LAT",710,1977,NA,NA,3355036,0,"2",4,NA,NA,NA,NA,NA,-7
"2888","LIT",835,"LAT",710,1978,NA,NA,3379514,0,"2",4,NA,NA,NA,NA,NA,-7
"2889","LIT",835,"LAT",710,1979,NA,NA,3397842,0,"2",4,NA,NA,NA,NA,NA,-7
"2890","LIT",835,"LAT",710,1980,NA,NA,3413202,0,"2",4,NA,NA,NA,NA,NA,-7
"2891","LIT",835,"LAT",710,1981,NA,NA,3432947,0,"2",4,NA,NA,NA,NA,NA,-7
"2892","LIT",835,"LAT",710,1982,NA,NA,3457179,0,"2",4,NA,NA,NA,NA,NA,-7
"2893","LIT",835,"LAT",710,1983,NA,NA,3485192,0,"2",4,NA,NA,NA,NA,NA,-7
"2894","LIT",835,"LAT",710,1984,NA,NA,3514205,0,"2",4,NA,NA,NA,NA,NA,-7
"2895","LIT",835,"LAT",710,1985,NA,NA,3544543,0,"2",4,NA,NA,NA,NA,NA,-7
"2896","LIT",835,"LAT",710,1986,NA,NA,3578914,0,"2",4,NA,NA,NA,NA,NA,-7
"2897","LIT",835,"LAT",710,1987,NA,NA,3616367,0,"2",4,NA,NA,NA,NA,NA,-7
"2898","LIT",835,"LAT",710,1988,NA,NA,3655049,0,"2",4,NA,NA,NA,NA,NA,-6
"2899","LIT",835,"LAT",710,1989,NA,NA,3684255,0,"2",4,NA,NA,NA,NA,NA,-4
"2900","LIT",835,"LAT",710,1990,NA,NA,3697838,0,"2",4,46656.613372093,NA,NA,12.6172680826183,2.53506635845058,0
"2901","LIT",368,"LAT",367,1991,22.552,27.433,3704134,1,"2",4,42588.7612403101,1173.66644495613,7.06788784158274,11.4976297402605,2.44214090458315,10
"2902","LIT",368,"LAT",367,1992,23.1,28.1,3700114,1,"2",4,35753.7283914729,1432.01848599966,7.26684025665491,9.66287211460859,2.26829092438635,10
"2903","LIT",368,"LAT",367,1993,90.8,47.1,3682613,1,"2",4,29961.6699612403,4602.54719374432,8.4343651669915,8.13598115284998,2.09629634223054,10
"2904","LIT",368,"LAT",367,1994,171.1,63.9,3657144,1,"2",4,27998.8398255814,8393.20491362968,9.0351777186102,7.65593037232917,2.03548055958594,10
"2905","LIT",368,"LAT",367,1995,191.2,114.8,3629102,1,"2",4,28804.8256782946,10623.2199915926,9.27079744955482,7.93717720755564,2.07155769662725,10
"2906","LIT",368,"LAT",367,1996,304.4,143,3601613,1,"2",4,30871.2697674419,14492.439195742,9.58138235763786,8.57151219951779,2.1484441697296,10
"2907","LIT",368,"LAT",367,1997,332,98,3575137,1,"2",4,33924.4072674419,12675.2398828994,9.44740575395283,9.48898105651388,2.25013123662688,10
"2908","LIT",368,"LAT",367,1998,410,107,3549331,1,"2",4,36392.0065891473,14206.416420967,9.56144900216256,10.2532016848097,2.32759001630398,10
"2909","LIT",368,"LAT",367,1999,384,97,3524238,1,"2",4,37126.6427325581,12955.6556854571,9.46928770425554,10.5346581963415,2.35467060214904,10
"2910","LIT",368,"LAT",367,2000,572,90,3499536,1,"2",4,39472.6486434109,16771.1066460322,9.72741284226628,11.2793949379034,2.42297760437444,10
"2911","LIT",835,"LAT",710,2001,579.09,98.1,3470818,1,"2",4,42235.2569767442,16033.7606178856,9.68245181683482,12.1686752162586,2.49886504456293,10
"2912","LIT",835,"LAT",710,2002,530.47,122.85,3443067,1,"2",4,45062.8937015504,14497.9593260679,9.58176318237116,13.0880095280023,2.57169650785541,10
"2913","LIT",835,"LAT",710,2003,692.13,155.47,3415213,1,"2",4,48580.9335271318,17447.173993201,9.76693296570175,14.224861971166,2.65499127670809,10
"2914","LIT",835,"LAT",710,2004,947.37,474.67,3377075,1,"2",4,50281.075872093,28281.8132932844,10.2499742372366,14.8889426121993,2.70061883089023,10
"2915","LIT",390,"LAT",366,2005,1203.73,611.31,3322528,1,"2",4,52409.2326550388,34632.0659175974,10.4525352924925,15.7739024787869,2.75835683255444,10
"2916","LIT",390,"LAT",366,2006,1570.9,928.03,3269909,1,"2",4,56226.4187015504,44444.0541956675,10.7019864681179,17.19510197426,2.84462457432666,10
"2917","LIT",390,"LAT",366,2007,2211.47,1340.81,3231294,1,"2",4,63142.964244186,56257.7326313451,10.9376987796204,19.541076808296,2.97251875299267,10
"2918","LIT",390,"LAT",366,2008,2747.85,1622.12,3198231,1,"2",4,66015.8293604651,66195.7903480804,11.100372149995,20.6413574755748,3.02729670761611,10
"2919","LIT",390,"LAT",366,2009,2747.85,1176.3,3162916,1,"2",4,58053.0220930233,67595.9641465694,11.121303558275,18.3542724792638,2.90986238005669,10
"2920","LIT",390,"LAT",366,2010,1938.7,1476.82,3097282,1,"2",4,61683.8398255814,55371.3907833527,10.921818327496,19.9154742208108,2.99149702859267,10
"2921","LIT",390,"LAT",366,2011,2870.42,2109.91,3028115,1,"2",4,66918.1277131783,74424.2280857959,11.2175368141244,22.0989386840256,3.09552958402329,10
"2922","LIT",390,"LAT",366,2012,3186.8,1952.5,2987773,1,"2",4,72362.0700581395,71022.0146531299,11.1707451735001,24.2194002215495,3.18715397405075,10
"2923","LIT",390,"LAT",366,2013,3247.56,2167.29,2957689,1,"2",4,76767.3737403101,70535.8244808197,11.1638760084007,25.9551878984944,3.25637150864788,10
"2924","LIT",390,"LAT",366,2014,2969.17,2420.65,2932367,1,"2",4,79724.5488372093,67605.5252567882,11.1214449932588,27.1877799870239,3.30276760716917,10
"2925","LIT",390,"LAT",366,2015,2505,2131,2910199,1,"2",4,82899.3937015504,55923.2075531247,10.9317347349395,28.4858161594964,3.34940628477734,10
"2926","LIT",375,"POL",390,1951,NA,NA,2569877,0,"5",4,NA,NA,NA,NA,NA,-7
"2927","LIT",375,"POL",390,1952,NA,NA,2578522,0,"5",4,NA,NA,NA,NA,NA,-7
"2928","LIT",375,"POL",390,1953,NA,NA,2591999,0,"5",4,NA,NA,NA,NA,NA,-7
"2929","LIT",375,"POL",390,1954,NA,NA,2609264,0,"5",4,NA,NA,NA,NA,NA,-7
"2930","LIT",375,"POL",390,1955,NA,NA,2629571,0,"5",4,NA,NA,NA,NA,NA,-7
"2931","LIT",375,"POL",390,1956,NA,NA,2652489,0,"5",4,NA,NA,NA,NA,NA,-7
"2932","LIT",375,"POL",390,1957,NA,NA,2677885,0,"5",4,NA,NA,NA,NA,NA,-7
"2933","LIT",375,"POL",390,1958,NA,NA,2705875,0,"5",4,NA,NA,NA,NA,NA,-7
"2934","LIT",375,"POL",390,1959,NA,NA,2736748,0,"5",4,NA,NA,NA,NA,NA,-7
"2935","LIT",375,"POL",390,1960,NA,NA,2770737,0,"5",4,NA,NA,NA,NA,NA,-7
"2936","LIT",375,"POL",390,1961,NA,NA,2807763,0,"5",4,NA,NA,NA,NA,NA,-7
"2937","LIT",375,"POL",390,1962,NA,NA,2847221,0,"5",4,NA,NA,NA,NA,NA,-7
"2938","LIT",375,"POL",390,1963,NA,NA,2887887,0,"5",4,NA,NA,NA,NA,NA,-7
"2939","LIT",375,"POL",390,1964,NA,NA,2928182,0,"5",4,NA,NA,NA,NA,NA,-7
"2940","LIT",375,"POL",390,1965,NA,NA,2966947,0,"5",4,NA,NA,NA,NA,NA,-7
"2941","LIT",375,"POL",390,1966,NA,NA,3003571,0,"5",4,NA,NA,NA,NA,NA,-7
"2942","LIT",835,"POL",710,1967,NA,NA,3044400,0,"2",4,NA,NA,NA,NA,NA,-7
"2943","LIT",835,"POL",710,1968,NA,NA,3078850,0,"2",4,NA,NA,NA,NA,NA,-7
"2944","LIT",835,"POL",710,1969,NA,NA,3107321,0,"2",4,NA,NA,NA,NA,NA,-7
"2945","LIT",835,"POL",710,1970,NA,NA,3139689,0,"2",4,NA,NA,NA,NA,NA,-7
"2946","LIT",835,"POL",710,1971,NA,NA,3179041,0,"2",4,NA,NA,NA,NA,NA,-7
"2947","LIT",835,"POL",710,1972,NA,NA,3213622,0,"2",4,NA,NA,NA,NA,NA,-7
"2948","LIT",835,"POL",710,1973,NA,NA,3244438,0,"2",4,NA,NA,NA,NA,NA,-7
"2949","LIT",835,"POL",710,1974,NA,NA,3273894,0,"2",4,NA,NA,NA,NA,NA,-7
"2950","LIT",835,"POL",710,1975,NA,NA,3301652,0,"2",4,NA,NA,NA,NA,NA,-7
"2951","LIT",835,"POL",710,1976,NA,NA,3328664,0,"2",4,NA,NA,NA,NA,NA,-7
"2952","LIT",835,"POL",710,1977,NA,NA,3355036,0,"2",4,NA,NA,NA,NA,NA,-7
"2953","LIT",835,"POL",710,1978,NA,NA,3379514,0,"2",4,NA,NA,NA,NA,NA,-7
"2954","LIT",835,"POL",710,1979,NA,NA,3397842,0,"2",4,NA,NA,NA,NA,NA,-7
"2955","LIT",835,"POL",710,1980,NA,NA,3413202,0,"2",4,NA,NA,NA,NA,NA,-7
