"STATA","STATB","Year","ECOfreq","PMfreq","CAPfreq","SERfreq","ECOcum","PMcum","CAPcum","SERcum","IGOMemb","CapDist","PolitySCA","PolitySCB","TiSAB","TiSBA","EmigAB","ImmigBA","FDIinFlw","FDIoutFlw","FDIintStk","FDIoutStk","GDPA","GDPpCA","GNIA","GNIpCA","GNIpppA","PopulA","GDPB","GDPpCB","GNIB","GNIpCB","GNIpppB","PopulB","InterSCon","IntraSCon","ContT","Crisis","BankCrisis","CurrCrisis","DebtCrisis","GlobalCrisis","DomCrisis","lnCapDist","lnTiSFlow","lnMigMov","lnFDIFlow","lnTradeFlow","lnGDPA","lnGDPB","lnPopulA","lnPopulB","ExpAB","ImpAB","TradeFlow","TiSFlow","MigMov","FDIFlow"
"DNK","RUS",2010,3,5,3,3,39.5,49.5,32.5,31,1,1564.968,10,4,402.831,319.287,NA,363,18396,5003,10975,38013,321995350347,58041.41,327262172002,58990.78,240434060585,5547683,1.524916e+12,10674.99,1.477813e+12,10345.25,3.103919e+12,142849449,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,6.582189,NA,10.06045,7.800573,26.4978,28.05296,15.52889,18.7773,1569,873,2442,722.118,NA,23399
"DNK","RUS",2011,0,0,0,0,39.5,49.5,32.5,31,1,1564.968,10,4,574.73,434.531,NA,388,1402,23971,49060,26387,326299702618,58575.62,333118449744,59799.68,244736570187,5570572,1.589941e+12,11121.51,1.540671e+12,10776.87,3.235942e+12,142960868,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,6.916974,NA,10.14144,8.137103,26.51108,28.09472,15.53301,18.77808,1985,1434,3419,1009.261,NA,25373
"DNK","RUS",2012,3,5,3,3,42.5,49.5,35.5,34,1,1564.968,10,4,NA,NA,NA,371,30347,18187,47885,33287,327038668581,58487.79,334378520834,59800.45,245662323406,5591572,1.645874e+12,11493.4,1.591809e+12,11115.85,3.34335e+12,143201676,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,NA,NA,10.79002,7.910957,26.51334,28.12929,15.53677,18.77976,1881,846,2727,NA,NA,48534
"DNK","RUS",2013,0,0,0,0,42.5,49.5,35.5,34,1,1564.968,10,4,NA,NA,NA,495,NA,NA,NA,NA,330091081645,58788.08,340531925329,60647.56,250183127078,5614932,1.666933e+12,11615.7,1.60605e+12,11191.45,3.373261e+12,143506911,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,NA,NA,NA,8.066521,26.52263,28.14201,15.54094,18.78189,1929,1257,3186,NA,NA,NA
"DNK","RUS",2014,0,0,0,0,42.5,49.5,35.5,34,1,1564.968,10,4,NA,NA,NA,387,NA,NA,NA,NA,335623191369,59471.02,347805344437,61629.64,255526786810,5643475,1.679126e+12,11493.73,1.623426e+12,11112.46,3.409757e+12,143819666,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,NA,NA,NA,7.931644,26.53925,28.14929,15.54601,18.78407,1539,1245,2784,NA,NA,NA
"DNK","RUS",2015,0,0,0,0,42.5,49.5,35.5,34,1,1564.968,10,4,NA,NA,NA,332,NA,NA,NA,NA,341013588901,60000.81,3.52474e+11,62017.25,258956771316,5683483,1.631636e+12,11144.6,1.588836e+12,10852.26,3.337105e+12,144096870,0,0,5,NA,NA,NA,NA,NA,NA,7.355621,NA,NA,NA,7.74457,26.55519,28.1206,15.55307,18.786,825,1484,2309,NA,NA,NA
"DNK","SWE",1951,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,4.875197,NA,NA,NA,NA,45,86,131,NA,NA,NA
"DNK","SWE",1952,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,4.867534,NA,NA,NA,NA,44,86,130,NA,NA,NA
"DNK","SWE",1953,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,4.941642,NA,NA,NA,NA,47,93,140,NA,NA,NA
"DNK","SWE",1954,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.135798,NA,NA,NA,NA,62,108,170,NA,NA,NA
"DNK","SWE",1955,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.192957,NA,NA,NA,NA,75,105,180,NA,NA,NA
"DNK","SWE",1956,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.26269,NA,NA,NA,NA,76,117,193,NA,NA,NA
"DNK","SWE",1957,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.411646,NA,NA,NA,NA,102,122,224,NA,NA,NA
"DNK","SWE",1958,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.429346,NA,NA,NA,NA,93,135,228,NA,NA,NA
"DNK","SWE",1959,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.549076,NA,NA,NA,NA,101,156,257,NA,NA,NA
"DNK","SWE",1960,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,96517878770,21075.6,NA,NA,NA,4579603,135793184783,18142.88,138018084024,18440.14,NA,7484656,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.726848,25.29299,25.6344,15.33712,15.82837,131,176,307,NA,NA,NA
"DNK","SWE",1961,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,102674592566,22264,NA,NA,NA,4611687,143508325287,19083.56,145808389635,19389.42,NA,7519998,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,5.852202,25.35483,25.68966,15.3441,15.83308,141,207,348,NA,NA,NA
"DNK","SWE",1962,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1.08493e+11,23343.23,NA,NA,NA,4647727,1.4962e+11,19786.85,152041860807,20107.13,NA,7561588,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.037871,25.40995,25.73136,15.35189,15.83859,160,259,419,NA,NA,NA
"DNK","SWE",1963,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,109184102458,23307.61,NA,NA,NA,4684483,157591620810,20723.94,1.60086e+11,21051.95,NA,7604328,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.137727,25.4163,25.78327,15.35977,15.84423,198,265,463,NA,NA,NA
"DNK","SWE",1964,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,119305401296,25265.48,NA,NA,NA,4722072,168341665009,21972.83,171131606936,22336.99,NA,7661354,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.383507,25.50495,25.84926,15.36776,15.8517,244,348,592,NA,NA,NA
"DNK","SWE",1965,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,124740066332,26211.34,NA,NA,NA,4759012,174774762866,22598.67,177591232656,22962.84,NA,7733853,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.508769,25.5495,25.88676,15.37555,15.86112,285,386,671,NA,NA,NA
"DNK","SWE",1966,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,128159079420,26714.38,NA,NA,NA,4797381,1.78429e+11,22852.67,181246204761,23213.49,NA,7807797,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.584791,25.57654,25.90746,15.38358,15.87063,298,426,724,NA,NA,NA
"DNK","SWE",1967,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,132544177007,27411.47,NA,NA,NA,4835354,1.84434e+11,23441.24,187246428743,23798.69,NA,7867931,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.682109,25.61018,25.94056,15.39146,15.87831,344,454,798,NA,NA,NA
"DNK","SWE",1968,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,137812738725,28328.07,NA,NA,NA,4864883,191144218114,24157.94,193988222751,24517.38,NA,7912273,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.776507,25.64916,25.97629,15.39755,15.88393,395,482,877,NA,NA,NA
"DNK","SWE",1969,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,146525928471,29953.01,NA,NA,NA,4891860,200719873587,25190.52,203644144015,25557.52,NA,7968072,0,0,2,NA,NA,NA,NA,NA,NA,6.26009,NA,NA,NA,6.972606,25.71047,26.02518,15.40308,15.89095,475,592,1067,NA,NA,NA
"DNK","SWE",1970,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,150533732214,30541.93,1.51129e+11,30662.69,NA,4928757,212847385916,26464.34,213325537814,26523.79,NA,8042801,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.135687,25.73745,26.08384,15.4106,15.90029,556,700,1256,NA,NA,NA
"DNK","SWE",1971,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,155057320537,31241.87,155482847334,31327.6,NA,4963126,2.14858e+11,26531.14,215631063619,26626.6,NA,8098334,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.196687,25.76706,26.09324,15.41755,15.90717,578,757,1335,NA,NA,NA
"DNK","SWE",1972,NA,NA,NA,NA,NA,NA,NA,NA,0,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,161150055787,32284.27,161502192816,32354.82,NA,4991596,219775580084,27058.29,220741729514,27177.24,NA,8122300,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.302496,25.8056,26.11587,15.42327,15.91012,678,806,1484,NA,NA,NA
"DNK","SWE",1973,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,167745807088,33403.12,168569637823,33567.17,NA,5021861,228496233633,28083.51,229918163434,28258.28,NA,8136312,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.650645,25.84572,26.15479,15.42931,15.91185,876,1226,2102,NA,NA,NA
"DNK","SWE",1974,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1.65863e+11,32874.78,166005720941,32903.06,NA,5045297,2.35804e+11,28897.71,237232857089,29072.81,NA,8159955,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.863651,25.83443,26.18627,15.43397,15.91475,1244,1357,2601,NA,NA,NA
"DNK","SWE",1975,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,163447144642,32302.69,163488750500,32310.91,NA,5059862,241823742244,29517.93,243262589455,29693.56,NA,8192437,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,7.929487,25.81976,26.21147,15.43685,15.91872,1307,1471,2778,NA,NA,NA
"DNK","SWE",1976,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,173130692603,34130.59,173356864764,34175.18,NA,5072596,244382491015,29721.96,245862807068,29902,NA,8222286,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.071219,25.87731,26.222,15.43936,15.92236,1440,1761,3201,NA,NA,NA
"DNK","SWE",1977,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,176368736192,34660.81,176344836351,34656.12,NA,5088419,240481514528,29143.83,241509644684,29268.43,NA,8251540,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.063378,25.89584,26.20591,15.44248,15.92591,1440,1736,3176,NA,NA,NA
"DNK","SWE",1978,0,0,0,0,6,2.5,3.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,180295248552,35322.59,180083129674,35281.03,NA,5104248,244693663790,29568.09,245982276695,29723.8,NA,8275599,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.15335,25.91786,26.22327,15.44558,15.92882,1530,1945,3475,NA,NA,NA
"DNK","SWE",1979,1,1,1,0,7,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1.87271e+11,36599.23,185707277210,36293.63,NA,5116801,254089909080,30636.58,255499890213,30806.58,NA,8293678,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.370548,25.95582,26.26095,15.44804,15.931,1976,2342,4318,NA,NA,NA
"DNK","SWE",1980,0,0,0,0,7,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,186366469153,36378.19,185436435045,36196.65,NA,5123027,258409364913,31094.21,256680532944,30886.18,NA,8310531,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.432724,25.95098,26.27781,15.44926,15.93303,2116,2479,4595,NA,NA,NA
"DNK","SWE",1981,0,0,0,0,7,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,1.85125e+11,36146.13,182726337215,35677.78,NA,5121572,259584689380,31198.2,256265634358,30799.3,NA,8320503,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.284504,25.9443,26.28235,15.44897,15.93423,1846,2116,3962,NA,NA,NA
"DNK","SWE",1982,0,0,0,0,7,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,191946231158,37505.54,188209542264,36775.41,NA,5117810,2.62826e+11,31569.7,257681867053,30951.8,NA,8325263,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.197539,25.98048,26.29476,15.44824,15.93481,1667,1965,3632,NA,NA,NA
"DNK","SWE",1983,0,0,0,0,7,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,196929272814,38505.64,1.93461e+11,37827.49,NA,5114297,267821404946,32155.16,2.6156e+11,31403.4,NA,8329033,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.249052,26.00611,26.31359,15.44755,15.93526,1683,2141,3824,NA,NA,NA
"DNK","SWE",1984,0.5,0,0,0,7.5,3.5,4.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,205133644199,40130.86,200595466482,39243.04,NA,5111619,2.79149e+11,33484.73,272731493479,32714.94,NA,8336605,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.325064,26.04693,26.35501,15.44703,15.93617,1811,2315,4126,NA,NA,NA
"DNK","SWE",1985,5,3,2,0,12.5,6.5,6.5,2,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,213346550322,41720.66,208411810278,40755.65,NA,5113691,285179667479,34151.67,278557605233,33358.65,NA,8350386,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.39841,26.08618,26.37639,15.44743,15.93782,2065,2375,4440,NA,NA,NA
"DNK","SWE",1986,1,1,1,1,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,223809604246,43708.25,2.19156e+11,42799.45,NA,5120534,292854774010,34989.34,288194470679,34432.54,NA,8369829,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.560444,26.13406,26.40294,15.44877,15.94014,2402,2819,5221,NA,NA,NA
"DNK","SWE",1987,0,0,0,0,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,NA,NA,NA,NA,NA,NA,224378586701,43763.9,220430502065,42993.85,NA,5127024,302676663255,36042.36,299642308961,35681.03,NA,8397804,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.70864,26.1366,26.43593,15.45004,15.94348,2941,3114,6055,NA,NA,NA
"DNK","SWE",1988,0,0,0,0,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,2300,NA,NA,NA,NA,NA,2.24348e+11,43736.68,220000501977,42889.13,NA,5129516,310422276216,36795.2,306987761363,36388.09,NA,8436489,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.760139,26.13646,26.4612,15.45052,15.94808,3161,3214,6375,NA,NA,NA
"DNK","SWE",1989,0,0,0,0,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,4500,NA,NA,NA,NA,NA,225795530821,43992.48,220734167204,43006.36,NA,5132594,318663388258,37520.87,314326174426,37010.19,NA,8492964,0,0,2,0,0,0,0,0,0,6.26009,NA,NA,NA,8.791182,26.1429,26.4874,15.45112,15.95475,3405,3171,6576,NA,NA,NA
"DNK","SWE",1990,0,0,0,0,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,3100,535,NA,NA,NA,NA,229126567480,44569.01,223455902606,43465.97,164169325458,5140939,321068260389,37513.08,314053333160,36693.47,2.50967e+11,8558835,0,0,2,0,0,0,0,0,0,6.26009,NA,8.198364,NA,8.987072,26.15754,26.49492,15.45275,15.96247,4381,3618,7999,NA,3635,NA
"DNK","SWE",1991,0,0,0,0,13.5,7.5,7.5,3,1,523.2661,10,10,NA,NA,1700,661,NA,NA,NA,NA,232319803701,45073.03,226416824973,43927.77,166344665747,5154298,317388898837,36831.27,307462178341,35679.33,245699870773,8617375,0,0,2,0,0,0,0,0,0,6.26009,NA,7.766841,NA,8.928508,26.17138,26.48339,15.45534,15.96929,4060,3484,7544,NA,2361,NA
"DNK","SWE",1992,7,9,5,7,20.5,16.5,12.5,10,1,523.2661,10,10,NA,NA,1300,606,NA,NA,NA,NA,236866329130,45803.4,231744205252,44812.92,170258603202,5171370,313711654101,36191.65,2.98441e+11,34429.94,238490839225,8668067,0,0,2,0,0,0,0,0,0,6.26009,NA,7.552762,NA,9.020752,26.19076,26.47174,15.45865,15.97516,4392,3881,8273,NA,1906,NA
"DNK","SWE",1993,0,0,0,0,20.5,16.5,12.5,10,1,523.2661,10,10,NA,NA,1200,606,NA,NA,NA,NA,236891577726,45655.92,233335501849,44970.56,171427702277,5188628,307231574781,35238.79,289976816209,33259.71,231726928672,8718561,0,0,2,0,0,0,0,0,0,6.26009,NA,7.49887,NA,8.827468,26.19087,26.45087,15.46198,15.98096,3608,3211,6819,NA,1806,NA
"DNK","SWE",1994,1,0,0,0,21.5,16.5,12.5,10,1,523.2661,10,10,NA,NA,1774,652,NA,NA,NA,NA,249523699453,47928.37,246067330918,47264.47,180781564787,5206180,3.1979e+11,36419.46,308616777789,35146.99,246622536893,8780745,0,0,2,0,0,0,0,0,0,6.26009,NA,7.793999,NA,8.994793,26.24282,26.49093,15.46536,15.98807,4143,3918,8061,NA,2426,NA
"DNK","SWE",1995,0,0,0,0,21.5,16.5,12.5,10,1,523.2661,10,10,NA,NA,1751,806,NA,NA,NA,NA,257078363998,49122.88,254517493792,48633.55,186989758541,5233373,332659307767,37686.83,321464348037,36418.55,256889316263,8826939,0,0,2,0,0,0,0,0,0,6.26009,NA,7.84659,NA,9.200997,26.27265,26.53038,15.47057,15.99332,4740,5167,9907,NA,2557,NA
"DNK","SWE",1996,0,0,0,0,21.5,16.5,12.5,10,1,523.2661,10,10,NA,NA,1380,858,NA,NA,NA,NA,264533812227,50262.23,261355541643,49658.34,192013558271,5263074,337708614458,38198.02,326965170503,36982.84,261285145943,8840998,0,0,2,0,0,0,0,0,0,6.26009,NA,7.713338,NA,9.211939,26.30123,26.54545,15.47623,15.99491,5009,5007,10016,NA,2238,NA
"DNK","SWE",1997,3,8,3,3,24.5,24.5,15.5,13,1,523.2661,10,10,NA,NA,1019,1012,NA,NA,NA,NA,273159941857,51685.98,269554764481,51003.83,198037390566,5284991,347503794935,39283.45,336719460838,38064.33,2.6908e+11,8846062,0,0,2,0,0,0,0,0,0,6.26009,NA,7.616284,NA,9.333177,26.33332,26.57404,15.48038,15.99548,5662,5645,11307,NA,2031,NA
"DNK","SWE",1998,0,0,0,0,24.5,24.5,15.5,13,1,523.2661,10,10,NA,NA,1117,997,NA,NA,NA,NA,279219071581,52640.94,276295793740,52089.82,202989912354,5304219,362192056472,40921.15,354625428986,40066.26,283389074210,8850974,0,0,2,0,0,0,0,0,0,6.26009,NA,7.656337,NA,9.31434,26.35526,26.61544,15.48401,15.99604,5281,5815,11096,NA,2114,NA
"DNK","SWE",1999,0,0,0,0,24.5,24.5,15.5,13,1,523.2661,10,10,1757.045,3555.696,1292,1005,NA,NA,NA,NA,287450469633,54013.78,285116558069,53575.22,209470380818,5321799,378599909886,42741.62,377763078825,42647.15,301878885237,8857874,0,0,2,0,0,0,0,0,0,6.26009,8.577863,7.739359,NA,9.312355,26.38432,26.65975,15.48732,15.99682,5602,5472,11074,5312.741,2297,NA
"DNK","SWE",2000,0,0,0,0,24.5,24.5,15.5,13,1,523.2661,10,10,2544.354,4265.127,1990,908,NA,NA,NA,NA,2.98221e+11,55850.64,292257699535,54733.84,214716858373,5339616,396527702705,44693.74,396582262977,44699.89,316917714205,8872109,0,0,1,0,0,0,0,0,0,6.26009,8.826071,7.971776,NA,9.394078,26.4211,26.70601,15.49066,15.99842,6545,5472,12017,6809.481,2898,NA
"DNK","SWE",2001,0,0,0,0,24.5,24.5,15.5,13,1,523.2661,10,10,2432.024,2010.671,2534,825,13693,1233,29922,36520,300675755569,56108.96,296579614965,55344.58,217892097570,5358783,402727057569,45270.78,402862435128,45286,321936339567,8895960,0,0,1,0,0,0,0,0,0,6.26009,8.399016,8.119399,9.61086,9.318208,26.4293,26.72152,15.49425,16.00111,5854,5285,11139,4442.695,3359,14926
"DNK","SWE",2002,3,5,3,3,27.5,29.5,18.5,16,1,523.2661,10,10,2245.328,1827.072,3203,694,35719,18892,33979,40087,302077941706,56190.81,298615079350,55546.67,219387519312,5375931,411077914064,46059.37,411982607896,46160.73,329224472639,8924958,0,0,1,0,0,0,0,0,0,6.26009,8.311988,8.267962,10.90799,9.433164,26.43395,26.74205,15.49744,16.00436,6597,5899,12496,4072.4,3897,54611
"DNK","SWE",2003,1,1,1,1,28.5,30.5,19.5,17,1,523.2661,10,10,2920.132,2735.888,3630,801,37341,25470,37063,10029,303256268809,56256.77,301428602364,55917.72,221454567754,5390574,420885165260,46983.08,428834933250,47870.5,342691540960,8958229,0,0,1,0,0,0,0,0,0,6.26009,8.640476,8.396381,11.04789,9.654449,26.43784,26.76563,15.50016,16.00808,8289,7302,15591,5656.02,4431,62811
"DNK","SWE",2004,4,4,4,4,32.5,34.5,23.5,21,1,523.2661,10,10,2922.103,2737.734,3753,843,3031,33430,41023,11578,311347732738,57608.73,312677939958,57854.86,229719268499,5404523,439069634291,48820.61,442140446217,49162.05,353324272550,8993531,0,0,1,0,0,0,0,0,0,6.26009,8.64115,8.432942,10.504,9.853982,26.46418,26.80792,15.50275,16.01202,10040,8994,19034,5659.837,4596,36461
"DNK","SWE",2005,0,0,0,0,32.5,34.5,23.5,21,1,523.2661,10,10,3546.044,2747.688,4040,948,13901,14678,43640,11269,318622884652,58792.67,321160707144,59260.95,235951416098,5419432,451444063837,49996.18,4.58247e+11,50749.59,366195413322,9029572,0,0,1,0,0,0,0,0,0,6.26009,8.747309,8.51479,10.26043,9.98105,26.48727,26.83572,15.5055,16.01602,11209,10404,21613,6293.732,4988,28579
"DNK","SWE",2006,3,4,3,3,35.5,38.5,26.5,24,1,523.2661,10,10,3920.987,3357.589,5137,1151,32755,32335,48525,12352,331090534888,60892.77,335035327780,61618.28,246144868516,5437272,472608335572,52046.48,485706510782,53488.93,388138884518,9080505,0,0,1,0,0,0,0,0,0,6.26009,8.892691,8.746398,11.08353,10.13369,26.52566,26.88153,15.50879,16.02164,13068,12109,25177,7278.576,6288,65090
"DNK","SWE",2007,1,2,1,1,36.5,40.5,27.5,26,1,523.2661,10,10,4896.109,3582.322,5097,1262,20345,20219,7874,19070,3.34101e+11,61174.55,335743788188,61475.35,246665362564,5461438,488700407872,53421.02,504355700703,55132.34,403041867312,9148092,0,0,1,0,0,0,0,0,0,6.26009,9.045281,8.757626,10.61064,10.27925,26.53471,26.91502,15.51322,16.02906,14994,14128,29122,8478.431,6359,40564
"DNK","SWE",2008,0,4,2,2,36.5,44.5,29.5,28,1,523.2661,10,10,5533.824,4034.575,4129,1268,38072,23233,18590,17527,332390304183,60504.78,336052319870,61171.37,2.46892e+11,5493621,485978113844,52711.2,503685319975,54631.8,402506151149,9219637,0,0,1,1,1,0,0,1,0,6.26009,9.166221,8.593599,11.02362,10.37891,26.52958,26.90943,15.5191,16.03685,16928,15246,32174,9568.399,5397,61305
"DNK","SWE",2009,0,0,0,0,36.5,44.5,29.5,28,1,523.2661,10,10,5119.433,3198.127,3761,1141,NA,30744,22974,17939,316081488956,57229.05,319191287617,57792.11,234504516412,5523095,460781805680,49554.34,472754847013,50841.97,377788921699,9298515,0,0,1,0,0,0,0,0,0,6.26009,9.026124,8.497399,NA,10.03627,26.47927,26.85619,15.52445,16.04537,12007,10833,22840,8317.56,4902,NA
"DNK","SWE",2010,3,5,3,3,39.5,49.5,32.5,31,1,523.2661,10,10,5111.757,4420.858,3437,1125,18091,27822,22014,18828,321995350347,58041.41,327262172002,58990.78,240434060585,5547683,488377689565,52076.26,502681630504,53601.5,401704080552,9378126,0,0,1,NA,NA,NA,NA,NA,NA,6.26009,9.162474,8.425516,10.7345,10.10541,26.4978,26.91435,15.52889,16.05389,13119,11356,24475,9532.615,4562,45913
"DNK","SWE",2011,0,0,0,0,39.5,49.5,32.5,31,1,523.2661,10,10,5709.083,4229.904,3196,1138,15459,6873,22302,19393,326299702618,58575.62,333118449744,59799.68,244736570187,5570572,501390063555,53061.57,5.1242e+11,54228.86,409486246887,9449213,0,0,1,NA,NA,NA,NA,NA,NA,6.26009,9.20422,8.374246,10.01378,10.20196,26.51108,26.94065,15.53301,16.06144,14204,12752,26956,9938.987,4334,22332
